fid,gbifID,species,decimalLat,decimalLon,month,year,1_Annual_Mean_Temp,2_Mean_Diurnal_Range,3_Isothermality,4_Temperature Seasonality,5_Max_Temp_Warmest_Month,6_Min_Temp_Coldest_Month,7_Temp_Annual_Range,8_Mean_Temp_Wettest_Quarter,9_Mean_Temp_Driest_Quarter,10_Mean_Temp_Warmest_Quarter,11_Mean_Temp_Coldest_Quarter,12_Annual_Precip,13_Precip_Wettest_Month,14_Precip_Driest_Month,15_Precip_Seasonality,16_Precip_Wettest_Quarter,17_Precip_Driest_Quarter,18_Precip_Warmest_Quarter,19_Precip_Coldest_Quarter,20_Elevation
262,1893726484,Bursera multijuga,20.285,-103.431667,11,1986,19.50833,15.75,62.00787,249.92574,32.2,6.8,25.4,21.51667,19.05,22.3,16.15,785,204,4,114.96717,522,15,181,32,1554
263,1893726482,Bursera multijuga,20.285,-103.34,5,1990,19.34583,12.59167,61.72385,230.71489,29.1,8.7,20.4,21.43333,18.46667,21.76667,16.15,820,213,3,116.3644,551,13,399,31,1548
264,1893726481,Bursera multijuga,23.475,-104.393333,8,1981,20.15417,17.39167,61.89205,357.58319,33.5,5.4,28.1,22.95,18.5,24.06667,15.38333,523,130,4,104.93334,348,18,188,51,1422
265,1893726480,Bursera multijuga,20.227778,-103.569444,8,1986,20.68333,17.58333,64.17275,247.71988,34.1,6.7,27.4,22.7,20.05,23.35,17.3,536,149,1,114.6824,349,9,125,24,1361
266,1893726479,Bursera multijuga,20.9,-103.358333,8,1993,24.07917,18.075,61.4796,302.77847,38.3,8.9,29.4,26.43333,23.66667,27.55,20.06667,831,222,2,121.18147,587,11,182,29,985
267,1893726478,Bursera multijuga,20.666667,-104.15,5,1990,18.41667,16.76667,63.99491,235.51041,31.2,5,26.2,20.56667,17.46667,20.93333,15.21667,937,232,4,111.57567,620,19,451,45,1574
268,1893726477,Bursera multijuga,21.042465,-104.054435,10,1977,23.14167,17.43333,64.09314,261.09763,36.6,9.4,27.2,25.38333,22.53333,26.05,19.68333,849,240,2,123.98289,613,12,182,37,1313
269,1893726475,Bursera multijuga,20.836667,-103.413333,6,1963,20.575,18,63.38028,264.21841,34.5,6.1,28.4,22.66667,20.11667,23.55,17.08333,828,220,2,118.80199,576,14,184,32,1568
270,1893726471,Bursera multijuga,20.2,-104.045,10,1993,21.64583,18.20833,65.26284,235.86841,35,7.1,27.9,23.68333,20.71667,24.16667,18.41667,782,195,5,107.94598,502,18,380,43,1201
271,1893726468,Bursera multijuga,20.648333,-103.438333,10,1990,19.575,16.56667,64.21188,252.53714,32.2,6.4,25.8,21.66667,18.9,22.23333,16.13333,884,232,3,117.82439,607,15,427,32,1645
272,1893726467,Bursera multijuga,21.981667,-103.593333,7,1982,18.87917,18.575,63.83162,307.30838,33,3.9,29.1,21,17.65,22.31667,14.81667,749,196,4,113.6054,499,22,338,50,1774
273,1893726465,Bursera multijuga,20.915,-103.723333,11,1993,25.60417,17.825,62.32517,297.26373,39.5,10.9,28.6,28.01667,25.05,28.95,21.63333,864,239,2,122.93432,618,10,180,34,796
274,1893726462,Bursera multijuga,21.161667,-104.623333,8,1981,22.75,16.96667,63.54557,263.58542,35.6,8.9,26.7,24.9,23.13333,25.46667,19.18333,969,273,2,119.88689,667,12,441,63,840
275,1893726459,Bursera multijuga,20.526667,-103.086667,9,1987,20.59167,17.16667,61.7506,272.23679,34.3,6.5,27.8,22.7,20.18333,23.7,16.96667,863,239,3,119.80904,602,15,194,32,1486
276,1893726457,Bursera multijuga,25.106667,-106.93,7,1984,24.19167,15.63333,59.44233,374.89291,36.4,10.1,26.3,27.65,24.18333,28.28333,19.3,922,243,6,105.90997,611,19,539,104,427
277,1893726454,Bursera multijuga,21.063333,-104.501667,6,1992,22.35833,17.58333,64.64461,250.16208,35.4,8.2,27.2,24.76667,22.95,24.96667,18.95,999,292,2,122.87968,695,15,479,48,1002
278,1893726452,Bursera multijuga,21.051667,-104.485,9,1985,22.60417,18.075,64.78495,253.00429,36,8.1,27.9,25.01667,23.25,25.26667,19.15,992,290,2,122.48341,688,15,476,49,999
279,1893415278,Bursera multijuga,21.61502,-102.990167,6,1957,21.4,19.15,63.83333,317.13919,35.7,5.7,30,24.3,20.38333,24.93333,17.18333,643,182,2,116.96388,441,13,306,37,1372
280,1883951267,Bursera multijuga,20.758961,-103.902884,7,2018,18.98333,16.58333,64.02831,240.7029,31.7,5.8,25.9,21.06667,18.3,21.58333,15.73333,819,208,2,114.14525,553,16,395,36,1634
281,1847637245,Bursera multijuga,21.001507,-102.818158,7,2017,20.07083,18.90833,63.66442,292.84232,34.1,4.4,29.7,22.58333,19.36667,23.26667,16.16667,819,226,2,121.2076,582,12,408,29,1520
282,1847550783,Bursera multijuga,20.739513,-103.490313,5,2018,19.42083,17.675,63.125,262.33618,33.2,5.2,28,21.51667,19,22.33333,15.95,833,218,3,116.55901,571,17,186,35,1659
283,1838306606,Bursera multijuga,20.789679,-103.397503,10,2004,20.525,17.65,63.71841,262.36252,34.1,6.4,27.7,22.63333,20,23.41667,17.03333,849,228,3,120.56445,597,13,191,29,1570
284,1586145747,Bursera multijuga,21.540672,-104.882032,8,2017,22.09583,16.70833,67.37231,246.30412,33.5,8.7,24.8,24.5,21.68333,24.63333,18.9,1320,358,1,126.20274,988,12,865,70,971
285,1419233924,Bursera multijuga,25.441111,-106.594444,8,1983,19.72917,14.79167,59.16667,352.34576,31.9,6.9,25,22.8,20,23.4,15.05,982,236,9,86.75497,561,43,522,167,1415
286,1419205978,Bursera multijuga,17.792782,-99.584647,6,1986,25.62917,14.95833,70.22691,158.27853,36.4,15.1,21.3,25.53333,24.81667,27.75,23.83333,1072,231,3,111.24355,673,17,278,28,910
287,1419202801,Bursera multijuga,17.98703,-98.197435,8,1998,24.325,16.01667,70.55801,181.06375,35.6,12.9,22.7,25.03333,22.16667,26.6,22.03333,724,157,2,102.55218,415,10,236,15,1119
288,1419189434,Bursera multijuga,24.550278,-105.881389,7,1990,20.41667,17.03333,63.32094,346.83856,33.2,6.3,26.9,23.25,21.1,24.16667,15.78333,792,194,7,97.12237,492,33,298,104,1177
289,1261048214,Bursera multijuga,18.853333,-100.27,5,1933,22.49583,14.99167,64.61926,181.35173,34.6,11.4,23.2,22.28333,23.08333,25.06667,20.51667,1323,279,5,108.76109,816,19,316,30,1168
290,1259534852,Bursera multijuga,18.107222,-97.955556,5,1981,22.69583,15.49167,70.7382,174.63545,33.8,11.9,21.9,22.95,21.63333,24.91667,20.55,447,93,4,98.20228,252,15,132,17,1451
291,1259531354,Bursera multijuga,22.203056,-104.645278,8,1980,21.0875,17.25833,65.12579,277.62076,33.8,7.3,26.5,23.31667,19.55,23.96667,17.33333,1012,256,3,113.82645,699,20,393,84,1323
292,1259506217,Bursera multijuga,20.466667,-104.383333,9,1984,17.05,16.73333,63.62484,232.1931,29.9,3.6,26.3,19.2,15.91667,19.48333,13.9,1106,255,5,106.33935,689,23,497,56,1744
293,1259471870,Bursera multijuga,20.983333,-104.466667,9,1985,19.2,15.98333,65.2381,222.36334,31,6.5,24.5,21.36667,18,21.5,16.2,1111,282,3,114.02564,731,20,504,57,1509
294,1259470149,Bursera multijuga,22.25,-104.66666,10,1989,20.57917,17.175,65.05682,288.56589,33.1,6.7,26.4,23,18.96667,23.51667,16.68333,1004,255,3,114.20864,696,20,389,84,1338
295,1259425301,Bursera multijuga,21.916667,-103.916667,7,1996,15.16667,15.56667,64.06036,269.49728,27.2,2.9,24.3,17.76667,13.88333,18.06667,11.53333,915,239,5,112.31338,602,24,409,64,2253
296,1259255218,Bursera multijuga,17.794167,-99.58,6,1986,25.7375,14.94167,70.14867,157.3087,36.5,15.2,21.3,25.65,24.91667,27.85,23.95,1095,237,3,111.4344,687,17,285,29,869
297,1259254911,Bursera multijuga,22.3,-104.433333,11,1988,25.13333,17.16667,62.65207,299.17566,38.3,10.9,27.4,27.06667,23.96667,28.31667,21.05,835,210,2,114.98824,571,16,347,63,718
298,1259254200,Bursera multijuga,20.996389,-104.073889,7,1975,22.25,18.2,64.53901,260.9946,36,7.8,28.2,24.55,21.5,25.13333,18.76667,863,239,2,123.13795,621,13,428,37,1373
299,1259253845,Bursera multijuga,22.663889,-103.845833,8,1990,18.37083,19.275,63.61386,351.79062,32.8,2.5,30.3,21.21667,19.13333,22.25,13.76667,571,147,1,107.29301,368,13,238,61,1805
300,1259253541,Bursera multijuga,20.33333,-98.06666,5,1909,19.46667,11.21667,58.726,241.17453,28.6,9.5,19.1,21,16.98333,21.96667,16.11667,2706,525,52,85.20243,1472,165,617,175,1105
301,1259253236,Bursera multijuga,20.4,-103.4,6,1991,17.89167,14.96667,61.33879,250.77003,30.2,5.8,24.4,19.93333,17.45,20.71667,14.55,893,228,5,113.09503,591,19,205,37,1797
302,1259253156,Bursera multijuga,22.41666,-104.33333,7,1990,14.4375,15.44167,64.60948,268.04108,26,2.1,23.9,16.7,14.95,17.25,10.85,822,220,3,109.25696,533,17,349,82,2355
303,1259252479,Bursera multijuga,22.433333,-105.166667,8,1987,22.9875,15.40833,66.99275,250.20107,33.7,10.7,23,25.23333,22.71667,25.55,19.71667,1279,331,3,120.38425,937,19,784,90,818
304,1259252158,Bursera multijuga,20.603611,-103.362222,5,1893,19.78333,16.61667,64.90885,241.36293,32.4,6.8,25.6,21.75,19.16667,22.33333,16.48333,911,239,4,116.41658,618,16,440,35,1755
305,1258730309,Bursera multijuga,20.742222,-103.3225,10,1889,22.45833,17.66667,63.09524,280.20963,36,8,28,24.71667,21.88333,25.5,18.66667,806,218,2,120.60661,566,12,177,29,1253
306,1144606623,Bursera multijuga,20.32,-103.60167,10,1890,20.80417,18.84167,64.52625,258.87393,35,5.8,29.2,22.95,20.08333,23.61667,17.28333,651,173,2,114.66167,432,11,319,28,1354
307,1039005794,Bursera multijuga,20.666823,-103.380838,10,1889,20.87917,17.19167,65.61705,257.7301,33.5,7.3,26.2,23.08333,20.06667,23.55,17.33333,936,245,4,118.96653,644,14,450,31,1583
